,Company size,Total views,Date,Impressions (total),Unique impressions (organic),Clicks (total),Reactions (total),Comments (total),Shares (total),Engagement rate (total),Industry,Total followers,Job function,Sponsored followers,Organic followers,Seniority,Location,Update title,Update type,Created date,Audience,Impressions,Clicks,Click through rate (CTR),Likes,Comments,Shares,Engagement rate,Content Type,Overview page views (desktop),Overview page views (mobile),Overview page views (total),Overview unique visitors (desktop),Overview unique visitors (mobile),Overview unique visitors (total),Jobs page views (desktop),Jobs page views (mobile),Jobs page views (total),Jobs unique visitors (desktop),Jobs unique visitors (mobile),Jobs unique visitors (total),Total page views (desktop),Total page views (mobile),Total page views (total),Total unique visitors (desktop),Total unique visitors (mobile),Total unique visitors (total)
0,1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2-10,2768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,11-50,2402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,51-200,2146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,201-500,1417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,501-1000,1468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1001-5000,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5001-10000,894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10001+,6088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,,,05/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,79.0,92.0,5.0,20.0,24.0,0.0,2.0,2.0,0.0,2.0,2.0,14.0,118.0,132.0,5.0,20.0,24.0
1694,,,06/01/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,27.0,47.0,11.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,39.0,59.0,11.0,13.0,23.0
1695,,,06/02/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,36.0,45.0,6.0,9.0,15.0,0.0,8.0,8.0,0.0,1.0,1.0,9.0,54.0,63.0,6.0,9.0,15.0
1696,,,06/03/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,67.0,76.0,6.0,21.0,27.0,0.0,3.0,3.0,0.0,2.0,2.0,9.0,93.0,102.0,6.0,21.0,27.0
1697,,,06/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,47.0,49.0,2.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,76.0,2.0,16.0,18.0
1698,,,06/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,9.0,15.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,19.0,3.0,5.0,8.0
1699,,,06/06/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,14.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,5.0,3.0,8.0
1700,,,06/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,10.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,13.0,3.0,4.0,7.0
1701,,,06/08/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,26.0,36.0,4.0,6.0,10.0,0.0,21.0,21.0,0.0,1.0,1.0,10.0,76.0,86.0,4.0,6.0,10.0
1702,,,06/09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22.0,23.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,32.0,1.0,9.0,10.0
1703,,,06/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,24.0,32.0,3.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.0,46.0,3.0,11.0,14.0
1704,,,06/11/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,28.0,32.0,4.0,6.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,39.0,43.0,4.0,6.0,10.0
1705,,,06/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,22.0,30.0,6.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,41.0,6.0,10.0,16.0
1706,,,06/13/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,21.0,1.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,27.0,1.0,10.0,11.0
1707,,,06/14/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,12.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,15.0,2.0,4.0,6.0
1708,,,06/15/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,13.0,23.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,27.0,4.0,4.0,8.0
1709,,,06/16/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,11.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,17.0,1.0,4.0,5.0
1710,,,06/17/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,3.0,1.0,4.0
1711,,,06/18/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,21.0,27.0,4.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,38.0,4.0,9.0,13.0
1712,,,06/19/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,18.0,19.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,27.0,1.0,5.0,6.0
1713,,,06/20/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,10.0,19.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,22.0,2.0,5.0,7.0
1714,,,06/21/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.0,17.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,24.0,24.0,0.0,7.0,7.0
1715,,,06/22/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,9.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,12.0,3.0,2.0,5.0
1716,,,06/23/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,10.0,13.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,17.0,1.0,5.0,6.0
1717,,,06/24/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,16.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,23.0,1.0,5.0,6.0
1718,,,06/25/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,9.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,11.0,3.0,3.0,6.0
1719,,,06/26/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,8.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,11.0,2.0,2.0,4.0
1720,,,06/27/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,12.0,1.0,5.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,15.0,17.0,1.0,5.0,6.0
1721,,,06/28/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,10.0,13.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,17.0,1.0,2.0,3.0
1722,,,06/29/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,3.0
1723,,,06/30/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,2.0,3.0
1724,,,07/01/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,1.0,1.0,2.0
1725,,,07/02/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,14.0,20.0,3.0,5.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,20.0,30.0,3.0,5.0,8.0
1726,,,07/03/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,11.0,25.0,5.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,30.0,5.0,5.0,9.0
1727,,,07/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,6.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,1.0,3.0,4.0
1728,,,07/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,1.0,1.0,2.0
1729,,,07/06/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,10.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,3.0,3.0
1730,,,07/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,10.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,4.0,4.0
1731,,,07/08/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,11.0,15.0,2.0,5.0,7.0,0.0,5.0,5.0,0.0,1.0,1.0,4.0,21.0,25.0,2.0,5.0,7.0
1732,,,07/09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,,,07/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0
1734,,,07/11/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,12.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,19.0,1.0,5.0,6.0
1735,,,07/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,8.0,17.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,23.0,3.0,4.0,7.0
1736,,,07/13/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,11.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,5.0,5.0
1737,,,07/14/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,16.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,7.0,7.0
1738,,,07/15/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,7.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,1.0,4.0,5.0
1739,,,07/16/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14.0,17.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,22.0,3.0,6.0,9.0
1740,,,07/17/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,26.0,27.0,1.0,10.0,11.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,37.0,38.0,1.0,10.0,11.0
1741,,,07/18/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,21.0,25.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,32.0,2.0,7.0,9.0
1742,,,07/19/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.0,18.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,5.0,5.0
1743,,,07/20/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,25.0,26.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,35.0,1.0,9.0,10.0
1744,,,07/21/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,19.0,21.0,2.0,8.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,30.0,33.0,2.0,8.0,10.0
1745,,,07/22/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,12.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,17.0,1.0,7.0,8.0
1746,,,07/23/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,15.0,19.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,34.0,2.0,3.0,5.0
1747,,,07/24/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,15.0,18.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,26.0,2.0,4.0,6.0
1748,,,07/25/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,12.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,16.0,1.0,4.0,5.0
1749,,,07/26/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,10.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,11.0,4.0,2.0,6.0
1750,,,07/27/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,10.0,2.0,1.0,3.0
1751,,,07/28/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,12.0,15.0,2.0,4.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,20.0,23.0,2.0,4.0,6.0
1752,,,07/29/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,9.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,14.0,1.0,4.0,5.0
1753,,,07/30/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,16.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,4.0,4.0
1754,,,07/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,10.0,13.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,19.0,1.0,3.0,3.0
1755,,,08/01/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,12.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,16.0,1.0,4.0,5.0
1756,,,08/02/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,12.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,17.0,1.0,4.0,5.0
1757,,,08/03/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,14.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,17.0,5.0,2.0,7.0
1758,,,08/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,25.0,30.0,2.0,12.0,13.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,35.0,40.0,2.0,12.0,13.0
1759,,,08/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,30.0,39.0,5.0,10.0,15.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,41.0,52.0,5.0,10.0,15.0
1760,,,08/06/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,17.0,25.0,6.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,38.0,6.0,7.0,13.0
1761,,,08/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,50.0,57.0,3.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,64.0,71.0,3.0,20.0,23.0
1762,,,08/08/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,45.0,57.0,6.0,16.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,73.0,85.0,6.0,16.0,22.0
1763,,,08/09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,36.0,41.0,3.0,13.0,15.0,0.0,2.0,2.0,0.0,2.0,2.0,5.0,51.0,56.0,3.0,13.0,15.0
1764,,,08/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,38.0,63.0,9.0,10.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,25.0,54.0,79.0,9.0,10.0,17.0
1765,,,08/11/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,30.0,41.0,5.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,46.0,57.0,5.0,11.0,15.0
1766,,,08/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,74.0,85.0,9.0,26.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,116.0,129.0,9.0,26.0,35.0
1767,,,08/13/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,72.0,78.0,2.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,106.0,112.0,2.0,24.0,25.0
1768,,,08/14/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,23.0,31.0,5.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,44.0,5.0,9.0,14.0
1769,,,08/15/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,43.0,51.0,2.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,64.0,72.0,2.0,23.0,25.0
1770,,,08/16/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,27.0,34.0,5.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,44.0,51.0,5.0,8.0,13.0
1771,,,08/17/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,14.0,27.0,6.0,6.0,12.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,20.0,34.0,6.0,6.0,12.0
1772,,,08/18/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,10.0,14.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,20.0,2.0,4.0,6.0
1773,,,08/19/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,37.0,40.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,63.0,1.0,10.0,11.0
1774,,,08/20/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,16.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,26.0,3.0,8.0,10.0
1775,,,08/21/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,13.0,17.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,30.0,2.0,8.0,10.0
1776,,,08/22/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,86.0,89.0,2.0,36.0,38.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,142.0,145.0,2.0,36.0,38.0
1777,,,08/23/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,108.0,132.0,9.0,42.0,49.0,0.0,1.0,1.0,0.0,1.0,1.0,24.0,161.0,185.0,9.0,42.0,49.0
1778,,,08/24/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,51.0,76.0,10.0,21.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,91.0,117.0,10.0,21.0,29.0
1779,,,08/25/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,85.0,111.0,12.0,33.0,44.0,1.0,1.0,2.0,1.0,1.0,2.0,28.0,128.0,156.0,12.0,33.0,44.0
1780,,,08/26/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,60.0,91.0,14.0,20.0,32.0,0.0,2.0,2.0,0.0,1.0,1.0,32.0,108.0,140.0,14.0,20.0,32.0
1781,,,08/27/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,112.0,126.0,8.0,32.0,39.0,1.0,0.0,1.0,1.0,0.0,1.0,15.0,172.0,187.0,8.0,33.0,40.0
1782,,,08/28/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,133.0,169.0,14.0,50.0,60.0,0.0,1.0,1.0,0.0,1.0,1.0,37.0,195.0,232.0,14.0,50.0,60.0
1783,,,08/29/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,42.0,72.0,10.0,21.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,60.0,92.0,10.0,21.0,30.0
1784,,,08/30/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,87.0,103.0,7.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,142.0,159.0,7.0,31.0,38.0
1785,,,08/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,31.0,34.0,2.0,12.0,14.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,40.0,44.0,2.0,12.0,14.0
1786,,,09/01/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,42.0,48.0,4.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60.0,66.0,4.0,15.0,19.0
1787,,,09/02/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,22.0,28.0,4.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,39.0,4.0,10.0,14.0
1788,,,09/03/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,99.0,113.0,11.0,46.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,156.0,170.0,11.0,46.0,56.0
1789,,,09/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,290.0,325.0,23.0,114.0,136.0,0.0,5.0,5.0,0.0,4.0,4.0,36.0,441.0,477.0,23.0,114.0,136.0
1790,,,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,152.0,176.0,13.0,63.0,75.0,2.0,0.0,2.0,1.0,0.0,1.0,28.0,233.0,261.0,13.0,63.0,75.0
1791,,,09/06/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,102.0,123.0,9.0,37.0,46.0,1.0,0.0,1.0,1.0,0.0,1.0,24.0,152.0,176.0,9.0,37.0,46.0
1792,,,09/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,46.0,52.0,5.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,71.0,78.0,5.0,20.0,24.0
1793,,,09/08/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,65.0,81.0,8.0,20.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,90.0,110.0,8.0,20.0,28.0
1794,,,09/09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,71.0,79.0,5.0,23.0,28.0,0.0,2.0,2.0,0.0,1.0,1.0,9.0,105.0,114.0,5.0,23.0,28.0
1795,,,09/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,35.0,49.0,4.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,50.0,65.0,4.0,15.0,19.0
1796,,,09/11/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,41.0,53.0,5.0,19.0,24.0,0.0,2.0,2.0,0.0,1.0,1.0,12.0,59.0,71.0,5.0,19.0,24.0
1797,,,09/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,98.0,107.0,8.0,38.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,146.0,156.0,8.0,38.0,46.0
1798,,,09/13/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,69.0,85.0,5.0,32.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,95.0,112.0,5.0,32.0,37.0
1799,,,09/14/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,55.0,83.0,15.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,79.0,110.0,15.0,23.0,38.0
1800,,,09/15/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,35.0,55.0,12.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,60.0,82.0,12.0,14.0,25.0
1801,,,09/16/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,69.0,90.0,8.0,26.0,33.0,1.0,1.0,2.0,1.0,1.0,2.0,24.0,102.0,126.0,8.0,27.0,34.0
1802,,,09/17/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,31.0,34.0,3.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,48.0,3.0,14.0,17.0
1803,,,09/18/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,40.0,48.0,4.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,64.0,72.0,4.0,12.0,15.0
1804,,,09/19/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,48.0,70.0,4.0,19.0,23.0,2.0,0.0,2.0,1.0,0.0,1.0,31.0,74.0,105.0,4.0,19.0,23.0
1805,,,09/20/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,81.0,102.0,15.0,28.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,134.0,156.0,15.0,28.0,41.0
1806,,,09/21/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,88.0,121.0,16.0,26.0,39.0,1.0,1.0,2.0,1.0,1.0,2.0,37.0,128.0,165.0,16.0,26.0,39.0
1807,,,09/22/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,50.0,76.0,8.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,75.0,103.0,8.0,19.0,24.0
1808,,,09/23/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,44.0,50.0,5.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,63.0,69.0,5.0,20.0,25.0
1809,,,09/24/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,44.0,68.0,9.0,20.0,29.0,1.0,0.0,1.0,1.0,0.0,1.0,27.0,70.0,97.0,9.0,20.0,29.0
1810,,,09/25/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,41.0,51.0,4.0,12.0,16.0,0.0,1.0,1.0,0.0,1.0,1.0,10.0,61.0,71.0,4.0,12.0,16.0
1811,,,09/26/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,96.0,130.0,15.0,35.0,48.0,1.0,1.0,2.0,1.0,1.0,2.0,38.0,150.0,188.0,15.0,35.0,48.0
